text,sentiment,label
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/LwFLXASL,neutral,1
#Google y #samsung tienen todo para romperla con #AndroidIceCreamSandwich #smartphoneNFC #GalaxyNexus,neutral,1
AsiaClassifiedToday FOREX-Euro recovers after Spain but downside eyed - Reuters: Globe and Ma... http://t.co/o78ADSYW #asia #google #biz,neutral,1
@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:,neutral,1
"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG",neutral,1
"@mcastanedac ya quítale esa mugrera de #Microsoft OS. Vamos a dejarla limpia y andando, aprovecha el nuevo #Ubuntu que jala hasta en cels :)",neutral,1
"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",neutral,1
@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,positive,2
"#Microsoft y el nuevo #Omnitouch, convierte cualquier superficie en pantalla tactil, http://t.co/TkgcW6y8",neutral,1
"""#Microsoft details Windows 8 search improvements"" - via @SlashGear http://t.co/JCawWRzQ",positive,2
"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D",positive,2
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21",neutral,1
Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,positive,2
RT @twandroid: Galaxy Nexus annoncé  : #nexusprime #google http://t.co/IrMPjoiS,neutral,1
"@Angelina_adr Se que Utiliza más Pin que #Twitter & que #Facebook, agrega hay pin: 2178D655",neutral,1
#Samsung #Galaxy Nexus to Launch on Three of UK http://t.co/xaXnOPO6 #talkandroid #google #networkspecs #nttdocomo,neutral,1
#Google's #Nexus really i wanna it now #Awesome,positive,2
ESTUDIO: #Microsoft vende más pese a alto precio http://t.co/FnFP1JWU,neutral,1
IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/ugzVJmmr. Dat zegt genoeg!,neutral,1
Wyszukuj jak Anja Rubik (albo Colin Farrell) z #Microsoft http://t.co/1KHSfK8k,neutral,1
"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel",positive,2
http://t.co/cBCEFILN - Many-To-Many Control for #Microsoft #LightSwitch,neutral,1
"@melo_gabby Sao os assuntos mais comentados do mundo no #Twitter. Mas o que eu queria que vc visse, nao ta mais la.",neutral,1
MS社の「そろそろXPやめて」にネット住民「は？」 http://t.co/YGmidiiw #Microsoft #WindowsXP,neutral,1
Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news,positive,2
Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”,neutral,1
"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",negative,0
#Samsung y #Google contraatacan a #Apple con el nuevo Nexus Prime http://t.co/xHvncznB vía @cincodiascom #android #tecnología,neutral,1
Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft,neutral,1
"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple",neutral,1
"I think I'm addicted to checking my #email, #twitter and #facebook",neutral,1
Top 10 de páginas web en las que invertimos más tiempo los españoles http://t.co/By5CAFSD via @trecebits #microsoft #tic,neutral,1
no entiendo como con lo ingenioso que soy en twitter tengo tan pocos followers. posta #demasiadoego #twitter #stevejobs,neutral,1
in the theater .. there are are a good 300 ppl here. #guae #google #dubai http://t.co/OjykYcfo,neutral,1
RT @social_net_info: みんなでつくるTwitter連動型結婚式ムービーサービス「Congratweet（コングラッツイート）」:  http://t.co/9osWU51e #Twitter,neutral,1
RT @FTTank: Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp,neutral,1
RT @/iPadPowerUsers-On Google+ then go here http://t.co/tMGHv24E #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,1
"Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!",positive,2
#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog,neutral,1
Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango,positive,2
#Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl,neutral,1
"Samsung Galaxy Nexus - el nuevo smartphone oficial Google con Android 4.0 ""Ice-Cream Sandwich"" http://t.co/JXyHhfNV #Google #Android",neutral,1
I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs,neutral,1
"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",negative,0
#twitter #detik Ketua Dewan Adat Papua Jadi Tersangka Kasus Makar http://t.co/Jzqi1JUI,neutral,1
"@JorgeHillcoat Hola Jorge, todo bien ? Me alegro que le estes metiendo onda a #Twitter ! Mañana te cuento .. Me jodi el tobillo .. Abrazo !",neutral,1
RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations,neutral,1
"http://t.co/RqjtztR3 // muy buen experimento de #google, la cago :D, #webgl la lleva",neutral,1
"@Brittjje Als je met deze foon ook de hyvesspelletjes kunt, wil ik wel een winnaar zijn. #brit #microsoft",neutral,1
Vanmiddag woon ik een #ETTU evenement over zaakgericht werken met #SharePoint2010 bij #microsoft op #schiphol bij,neutral,1
"Samsung Galaxy Nexus, Google Android 4.0 Live Blog : http://t.co/wwSYXAbn #android #google #mobile #news",neutral,1
On Google+ then go here http://t.co/RCSwZlxK #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,1
"ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad",neutral,1
"#Google When you perform texas hold em, do you have to use the 2 cards you are dealt? go through on?:... http://t.co/IR9F1IAb #wikileaks",neutral,1
RT @JonJars: #twitter; for those statuses you'd never post on #facebook,neutral,1
meu #Twitter ta a coisa mais linda rs !!,neutral,1
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/iUi7JtCM,neutral,1
RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?,positive,2
New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones,neutral,1
Microsoft verlängert Umsatzgarantien für Suchpartner Yahoo: Yahoos Interims-CEO Tim Morse zufolge sol... http://t.co/Kcetw7RT #microsoft,neutral,1
"#Twitter, definitivamente... me distraes de mis labores importantes! xD",neutral,1
SDK dispo aujourd'hui #google #nexusprime,neutral,1
#Google's like my wife - searches things for me and completes my sentences.,positive,2
Goodmorning #twitter! :),neutral,1
"#microsoft tablet ziet erg goed uit, wel 3 jaar te laat #adobeusergroup",neutral,1
@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye,negative,0
Dear #twitter I have missed you. Promise i'll keep in touch more often,positive,2
The 16 strangest things Siri has said so far. I am SOOO glad that @Apple gave Siri a sense of humor! http://t.co/TWAeUDBp via @HappyPlace,positive,2
"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple",neutral,1
#Android #Google Calling all speed demons - Galaxy Nexus! http://t.co/kma7ZnAf #DhilipSiva,neutral,1
@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.,negative,0
New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE,positive,2
@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?,neutral,1
"DPR Client: @EvolveTech partnering with #Microsoft on #Office 365 webinar Tuesday, Nov. 1, at 10 a.m. ET. Sign up! http://t.co/hnrzdFk5",neutral,1
#LaAficion al #Twitter es #Perjudicial para la #SaludMental  . Jaja #SiSeñor @JunsCastro! #Hablamos! #Chao jaja #DileaTuMenteQueDescance...,neutral,1
Halo: Combat Evolved Anniversary #Microsoft explica cómo funcionarán el remake de #Halo y #Kinect http://t.co/moc3ofex,neutral,1
"“@KekeLauren @IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name”",neutral,1
RT @sb_greenbiz: #Microsoft's supplier #sustainability movement & the effect it could have on #plastics companies http://t.co/m0otPgEm,neutral,1
Lo Bueno de #twitter es que no cualquier babos@ Tiene . Claro que hay unos casos que.............,neutral,1
@CarlosTolosa10 jajaja buscalo en #google y ve como esta jajaja,neutral,1
Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...,negative,0
"@siobhancoda is your anti virus isn't just a 90 day trial, could leave you exposed in the near future #free #microsoft #antivirus #software",neutral,1
"Hey @apple , je sais que tu es encore un peu remué, mais tu pourrais ajouter le verbe avoir à ton dictionnaire ?",neutral,1
@pnt21 ドンマイー@(・●・)@Apple社保証薄いから気をつけてね,neutral,1
who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..,neutral,1
#microsoft inizia a creare un ponte tra il digitale e la fisica. Incredibile. http://t.co/9yZ1vU5f,neutral,1
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI,neutral,1
So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?,negative,0
Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/8DjJHFGu,neutral,1
#Microsoft lanza #OmniTouch - http://t.co/UkxNzpyQ,neutral,1
Voor die links van Martin #Microsoft zijn QR codes dan weer wel handig.. in een publiek zoals dit althans :) #AUGNL,neutral,1
"RT @ihaberplus: Dijitalde 4 ödül Türkiye'nin!                                   #microsoft #bug #yahoo 
http://t.co/xwm15RVQ",neutral,1
"Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA 透過 @youtube #android #nexus #google",positive,2
RT @MonicaaC_: Damn tired! .. Need some rest! Night #twitter,neutral,1
#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel,neutral,1
#Microsoft Released Camera Codec Pack For Supporting RAW File  #Windows,neutral,1
"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking",neutral,1
@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF,neutral,1
Grave c'est même plus une demi-molle là! RT @g123k #kikitoutdur devant ICS #google #nexusprime,neutral,1
“جوجل” تطلق “Android Ice Cream Sandwich” ومفاجأة لمستخدمي “Android 2.3″ @7ki3arabi http://t.co/Ytx4jHZm #google #android,neutral,1
RT @ishpconsult Der langsame Tod von SEO #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd,neutral,1
Do not check other site for Ed Hardy Black Long Sl http://t.co/hengQGqp@Unlocked @Apple @Touch @Phones,neutral,1
New #Google #Nexus -&gt; http://t.co/qR1eijhw,neutral,1
"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",negative,0
My #Twitter #Diary مذكرات تويتري is out! http://t.co/JLsrgOXI ▸ Top stories today via @socialwediatips,neutral,1
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh  #Cloud,neutral,1
On #Microsoft Excel making functions like it's my job #Productive,positive,2
"Schaue mir #WMI #Performance Counters auf #Deutsch an, und kriege #Schmerzen… ICH WILL #SCHMERZENSGELD VON #MICROSOFT!!! #fail",neutral,1
New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,positive,2
I need to get off #twitter,negative,0
I hate my @apple computer.  Thats 3500 dollars down the drain.,negative,0
"@ayrontrompete Beleza. Mande mesmo por DM , que assim que eu entrar no #twitter. Eu pego e coloco lá no site !",neutral,1
Well at least the @apple store has amazing call waiting music! #need4s,positive,2
@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI,neutral,1
"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",positive,2
1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!,neutral,1
I keep forgettin how much i really like #Twitter lol,positive,2
Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodió #iOS5),neutral,1
Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android,positive,2
Saludoss pa To' L@s Twitter@s Nocturn@s.. Jeje.. @elBellacoMusic Nose pero Ahoritaa me Sumbo Mas pal #Twitter q pal #Face..! #TadeModa ;),neutral,1
Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc,negative,0
@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,negative,0
"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone",negative,0
O #itunes acaba de me avisar q esta disponível a versão 5 pra atualizar meu #Iphone 4. Como não cair de amores pela @apple e #SteveJobs ?!!,neutral,1
"ugh! @apple, you’re reservation page for the iPhone is NOT working.",negative,0
"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",negative,0
Gamit m din pala #twitter now @akosiadrienne haha! (&gt;̯-̮&lt;),neutral,1
"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut",neutral,1
Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,negative,0
http://t.co/JVidt6U4 #Free #Software #Foundation (#FSF) #startet eine #Kampagne gegen die #Funktion #Windows8 #SecureBoot (#UEFI) #Microsoft,neutral,1
#Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,neutral,1
Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am,neutral,1
The Scribble SharePoint Blog: SharePoint 2013 Workflows. Maybe Microsoft can buy Nintex? #Microsoft #SharePoint #SP210 #Workflow #Nintex,neutral,1
"Let's be honest #twitter, nothing's #trending en #español.",neutral,1
wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter,neutral,1
http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...,neutral,1
